Index,Outer Diameter(m),Core Diameter Percentage(%),Beam Height(m),Beam Starting Width(m),Radial Limit Percentage(%),Circle Amount,Force(kN/m2),Concrete Volume(m3),Deflection Nodal Hybrid(m),Deflection Linear Hybrid(m),Deflection Avg Hybrid (m),Deflection Nodal Web(m),Deflection Linear Web(m),Deflection Avg Web (m),Deflection Nodal Waffle(m),Deflection Linear Waffle(m),Deflection Avg Waffle (m),Deflection Areal Concrete(m),Material Efficiency Hybrid (m/m3),Material Efficiency Web (m/m3),Material Efficiency Waffle (m/m3),Material Efficiency Areal Concrete (m/m3)
378,30,11.1,1.0,0.5,10,14,10.0,328,0.054,0.06,0.0576,0.055,0.068,0.06280000000000001,0.133,0.142,0.1384,0.112,0.00017560975609756096,0.00019146341463414636,0.0004219512195121951,0.0003414634146341464
379,30,11.2,1.0,0.5,10,14,10.0,327,0.053,0.06,0.0572,0.055,0.068,0.06280000000000001,0.133,0.142,0.1384,0.111,0.00017492354740061163,0.0001920489296636086,0.00042324159021406727,0.00033944954128440366
380,30,11.3,1.0,0.5,10,14,10.0,327,0.053,0.06,0.0572,0.055,0.068,0.06280000000000001,0.132,0.141,0.1374,0.111,0.00017492354740061163,0.0001920489296636086,0.0004201834862385321,0.00033944954128440366
381,30,11.4,1.0,0.5,10,14,10.0,327,0.053,0.06,0.0572,0.055,0.068,0.06280000000000001,0.132,0.141,0.1374,0.111,0.00017492354740061163,0.0001920489296636086,0.0004201834862385321,0.00033944954128440366
382,30,11.5,1.0,0.5,10,14,10.0,327,0.053,0.06,0.0572,0.055,0.068,0.06280000000000001,0.131,0.141,0.137,0.11,0.00017492354740061163,0.0001920489296636086,0.00041896024464831806,0.0003363914373088685
383,30,11.6,1.0,0.5,10,14,10.0,327,0.053,0.059,0.0566,0.055,0.068,0.06280000000000001,0.131,0.14,0.13640000000000002,0.11,0.0001730886850152905,0.0001920489296636086,0.000417125382262997,0.0003363914373088685
384,30,11.7,1.0,0.5,10,14,10.0,329,0.053,0.06,0.0572,0.055,0.067,0.062200000000000005,0.13,0.139,0.13540000000000002,0.108,0.00017386018237082067,0.00018905775075987844,0.00041155015197568394,0.0003282674772036474
385,30,11.8,1.0,0.5,10,14,10.0,328,0.053,0.059,0.0566,0.055,0.067,0.062200000000000005,0.129,0.139,0.135,0.108,0.00017256097560975608,0.00018963414634146344,0.0004115853658536586,0.00032926829268292685
386,30,11.9,1.0,0.5,10,14,10.0,328,0.053,0.059,0.0566,0.054,0.067,0.0618,0.129,0.138,0.13440000000000002,0.108,0.00017256097560975608,0.00018841463414634148,0.0004097560975609757,0.00032926829268292685
387,30,12.0,1.0,0.5,10,14,10.0,348,0.054,0.059,0.056999999999999995,0.053,0.065,0.060200000000000004,0.125,0.133,0.1298,0.096,0.00016379310344827585,0.00017298850574712645,0.00037298850574712646,0.00027586206896551725
388,30,12.1,1.0,0.5,10,14,10.0,348,0.054,0.059,0.056999999999999995,0.053,0.065,0.060200000000000004,0.124,0.133,0.12940000000000002,0.096,0.00016379310344827585,0.00017298850574712645,0.00037183908045977014,0.00027586206896551725
389,30,12.2,1.0,0.5,10,14,10.0,348,0.054,0.059,0.056999999999999995,0.053,0.065,0.060200000000000004,0.123,0.132,0.12840000000000001,0.095,0.00016379310344827585,0.00017298850574712645,0.00036896551724137935,0.00027298850574712647
390,30,12.3,1.0,0.5,10,14,10.0,347,0.054,0.059,0.056999999999999995,0.053,0.065,0.060200000000000004,0.123,0.132,0.12840000000000001,0.095,0.00016426512968299712,0.0001734870317002882,0.00037002881844380405,0.0002737752161383285
391,30,12.4,1.0,0.5,10,14,10.0,349,0.053,0.059,0.0566,0.052,0.065,0.0598,0.122,0.131,0.1274,0.094,0.00016217765042979943,0.00017134670487106016,0.00036504297994269344,0.00026934097421203436
392,30,12.5,1.0,0.5,10,14,10.0,349,0.053,0.059,0.0566,0.052,0.065,0.0598,0.122,0.13,0.1268,0.094,0.00016217765042979943,0.00017134670487106016,0.000363323782234957,0.00026934097421203436
393,30,12.6,1.0,0.5,10,14,10.0,349,0.052,0.059,0.05619999999999999,0.052,0.064,0.059199999999999996,0.121,0.13,0.1264,0.093,0.0001610315186246418,0.00016962750716332378,0.00036217765042979947,0.0002664756446991404
394,30,12.7,1.0,0.5,10,14,10.0,349,0.052,0.059,0.05619999999999999,0.052,0.064,0.059199999999999996,0.121,0.129,0.1258,0.093,0.0001610315186246418,0.00016962750716332378,0.00036045845272206304,0.0002664756446991404
395,30,12.8,1.0,0.5,10,14,10.0,349,0.052,0.058,0.0556,0.052,0.064,0.059199999999999996,0.12,0.129,0.1254,0.093,0.00015931232091690543,0.00016962750716332378,0.0003593123209169055,0.0002664756446991404
396,30,12.9,1.0,0.5,10,14,10.0,348,0.052,0.058,0.0556,0.052,0.064,0.059199999999999996,0.12,0.128,0.1248,0.092,0.00015977011494252872,0.00017011494252873563,0.0003586206896551724,0.000264367816091954
397,30,13.0,1.0,0.5,10,14,10.0,368,0.054,0.058,0.0564,0.051,0.062,0.0576,0.116,0.124,0.12079999999999999,0.083,0.0001532608695652174,0.00015652173913043477,0.0003282608695652174,0.00022554347826086958
398,30,13.1,1.0,0.5,10,14,10.0,367,0.054,0.058,0.0564,0.051,0.062,0.0576,0.116,0.124,0.12079999999999999,0.083,0.00015367847411444142,0.0001569482288828338,0.0003291553133514986,0.00022615803814713897
399,30,13.2,1.0,0.5,10,14,10.0,367,0.054,0.058,0.0564,0.051,0.062,0.0576,0.115,0.123,0.11979999999999999,0.082,0.00015367847411444142,0.0001569482288828338,0.0003264305177111716,0.000223433242506812
400,30,13.3,1.0,0.5,10,14,10.0,367,0.054,0.058,0.0564,0.051,0.062,0.0576,0.115,0.123,0.11979999999999999,0.082,0.00015367847411444142,0.0001569482288828338,0.0003264305177111716,0.000223433242506812
401,30,13.4,1.0,0.5,10,14,10.0,367,0.053,0.057,0.055400000000000005,0.051,0.062,0.0576,0.115,0.122,0.1192,0.082,0.00015095367847411446,0.0001569482288828338,0.0003247956403269755,0.000223433242506812
402,30,13.5,1.0,0.5,10,14,10.0,367,0.053,0.057,0.055400000000000005,0.051,0.062,0.0576,0.114,0.122,0.1188,0.082,0.00015095367847411446,0.0001569482288828338,0.0003237057220708447,0.000223433242506812
403,30,13.6,1.0,0.5,10,14,10.0,366,0.053,0.057,0.055400000000000005,0.051,0.062,0.0576,0.114,0.121,0.1182,0.081,0.00015136612021857926,0.00015737704918032785,0.00032295081967213113,0.00022131147540983606
404,30,13.7,1.0,0.5,10,14,10.0,365,0.051,0.057,0.0546,0.051,0.062,0.0576,0.114,0.121,0.1182,0.082,0.0001495890410958904,0.00015780821917808218,0.00032383561643835616,0.00022465753424657535
405,30,13.8,1.0,0.5,10,14,10.0,365,0.051,0.057,0.0546,0.051,0.061,0.057,0.113,0.121,0.1178,0.082,0.0001495890410958904,0.00015616438356164385,0.0003227397260273973,0.00022465753424657535
406,30,13.9,1.0,0.5,10,14,10.0,364,0.051,0.056,0.054,0.05,0.061,0.056600000000000004,0.113,0.12,0.1172,0.081,0.00014835164835164835,0.00015549450549450552,0.000321978021978022,0.00022252747252747253
407,30,14.0,1.0,0.5,10,14,10.0,364,0.051,0.056,0.054,0.05,0.061,0.056600000000000004,0.112,0.12,0.1168,0.081,0.00014835164835164835,0.00015549450549450552,0.0003208791208791209,0.00022252747252747253
408,30,14.1,1.0,0.5,10,14,10.0,386,0.051,0.056,0.054,0.049,0.059,0.05499999999999999,0.108,0.115,0.11220000000000001,0.072,0.0001398963730569948,0.00014248704663212433,0.0002906735751295337,0.00018652849740932642
409,30,14.2,1.0,0.5,10,14,10.0,386,0.051,0.056,0.054,0.049,0.059,0.05499999999999999,0.108,0.115,0.11220000000000001,0.072,0.0001398963730569948,0.00014248704663212433,0.0002906735751295337,0.00018652849740932642
410,30,14.3,1.0,0.5,10,14,10.0,385,0.051,0.056,0.054,0.049,0.059,0.05499999999999999,0.107,0.115,0.11180000000000001,0.072,0.00014025974025974025,0.00014285714285714284,0.00029038961038961044,0.000187012987012987
411,30,14.4,1.0,0.5,10,14,10.0,388,0.051,0.056,0.054,0.048,0.059,0.054599999999999996,0.107,0.114,0.11120000000000001,0.071,0.00013917525773195875,0.00014072164948453607,0.00028659793814432994,0.00018298969072164947
412,30,14.5,1.0,0.5,10,14,10.0,387,0.051,0.056,0.054,0.048,0.059,0.054599999999999996,0.106,0.113,0.11019999999999999,0.07,0.00013953488372093022,0.00014108527131782945,0.0002847545219638243,0.00018087855297157626
413,30,14.6,1.0,0.5,10,14,10.0,387,0.051,0.056,0.054,0.048,0.059,0.054599999999999996,0.106,0.113,0.11019999999999999,0.07,0.00013953488372093022,0.00014108527131782945,0.0002847545219638243,0.00018087855297157626
414,30,14.7,1.0,0.5,10,14,10.0,387,0.05,0.056,0.0536,0.048,0.058,0.054,0.105,0.112,0.10919999999999999,0.07,0.00013850129198966408,0.00013953488372093022,0.0002821705426356589,0.00018087855297157626
415,30,14.8,1.0,0.5,10,14,10.0,387,0.05,0.056,0.0536,0.048,0.058,0.054,0.105,0.112,0.10919999999999999,0.07,0.00013850129198966408,0.00013953488372093022,0.0002821705426356589,0.00018087855297157626
416,30,14.9,1.0,0.5,10,14,10.0,386,0.05,0.055,0.053000000000000005,0.048,0.058,0.054,0.105,0.112,0.10919999999999999,0.069,0.0001373056994818653,0.0001398963730569948,0.00028290155440414505,0.00017875647668393784
417,30,15.0,1.0,0.5,10,14,10.0,386,0.05,0.055,0.053000000000000005,0.048,0.058,0.054,0.104,0.111,0.10819999999999999,0.069,0.0001373056994818653,0.0001398963730569948,0.0002803108808290155,0.00017875647668393784
418,30,15.1,1.0,0.5,10,14,10.0,388,0.05,0.056,0.0536,0.048,0.058,0.054,0.103,0.11,0.1072,0.068,0.00013814432989690722,0.00013917525773195875,0.00027628865979381444,0.0001752577319587629
419,30,15.2,1.0,0.5,10,14,10.0,414,0.051,0.057,0.0546,0.048,0.056,0.0528,0.1,0.106,0.1036,0.06,0.0001318840579710145,0.00012753623188405797,0.0002502415458937198,0.00014492753623188405
420,30,15.3,1.0,0.5,10,14,10.0,414,0.051,0.056,0.054,0.048,0.056,0.0528,0.1,0.106,0.1036,0.06,0.00013043478260869564,0.00012753623188405797,0.0002502415458937198,0.00014492753623188405
421,30,15.4,1.0,0.5,10,14,10.0,413,0.051,0.056,0.054,0.048,0.056,0.0528,0.099,0.105,0.1026,0.06,0.00013075060532687652,0.0001278450363196126,0.00024842615012106537,0.00014527845036319613
422,30,15.5,1.0,0.5,10,14,10.0,413,0.05,0.056,0.0536,0.048,0.056,0.0528,0.099,0.105,0.1026,0.059,0.00012978208232445522,0.0001278450363196126,0.00024842615012106537,0.00014285714285714284
423,30,15.6,1.0,0.5,10,14,10.0,413,0.05,0.056,0.0536,0.047,0.056,0.0524,0.098,0.104,0.1016,0.059,0.00012978208232445522,0.0001268765133171913,0.0002460048426150121,0.00014285714285714284
424,30,15.7,1.0,0.5,10,14,10.0,416,0.051,0.056,0.054,0.047,0.056,0.0524,0.097,0.104,0.1012,0.058,0.0001298076923076923,0.00012596153846153847,0.00024326923076923077,0.00013942307692307694
425,30,15.8,1.0,0.5,10,14,10.0,416,0.051,0.056,0.054,0.047,0.056,0.0524,0.097,0.103,0.1006,0.058,0.0001298076923076923,0.00012596153846153847,0.00024182692307692306,0.00013942307692307694
426,30,15.9,1.0,0.5,10,14,10.0,416,0.05,0.056,0.0536,0.047,0.055,0.0518,0.097,0.103,0.1006,0.058,0.00012884615384615384,0.00012451923076923076,0.00024182692307692306,0.00013942307692307694
427,30,16.0,1.0,0.5,10,14,10.0,415,0.05,0.056,0.0536,0.047,0.055,0.0518,0.096,0.102,0.0996,0.057,0.0001291566265060241,0.00012481927710843372,0.00023999999999999998,0.00013734939759036145
428,30,16.1,1.0,0.5,10,14,10.0,415,0.05,0.055,0.053000000000000005,0.047,0.055,0.0518,0.096,0.102,0.0996,0.057,0.000127710843373494,0.00012481927710843372,0.00023999999999999998,0.00013734939759036145
429,30,16.2,1.0,0.5,10,14,10.0,411,0.049,0.052,0.0508,0.046,0.055,0.0514,0.096,0.102,0.0996,0.058,0.00012360097323600974,0.00012506082725060826,0.00024233576642335766,0.0001411192214111922
430,30,16.3,1.0,0.5,10,14,10.0,410,0.049,0.052,0.0508,0.045,0.055,0.051000000000000004,0.095,0.102,0.0992,0.058,0.00012390243902439023,0.00012439024390243904,0.0002419512195121951,0.00014146341463414634
431,30,16.4,1.0,0.5,10,14,10.0,393,0.046,0.049,0.047799999999999995,0.046,0.056,0.052,0.097,0.104,0.1012,0.063,0.00012162849872773536,0.00013231552162849873,0.0002575063613231552,0.0001603053435114504
432,30,16.5,1.0,0.5,10,14,10.0,393,0.045,0.049,0.0474,0.046,0.056,0.052,0.097,0.103,0.1006,0.062,0.00012061068702290075,0.00013231552162849873,0.0002559796437659033,0.00015776081424936388
433,30,16.6,1.0,0.5,10,14,10.0,393,0.045,0.049,0.0474,0.046,0.056,0.052,0.096,0.103,0.1002,0.062,0.00012061068702290075,0.00013231552162849873,0.0002549618320610687,0.00015776081424936388
434,30,16.7,1.0,0.5,10,14,10.0,393,0.045,0.049,0.0474,0.046,0.055,0.0514,0.096,0.102,0.0996,0.062,0.00012061068702290075,0.00013078880407124682,0.0002534351145038168,0.00015776081424936388
435,30,16.8,1.0,0.5,10,14,10.0,392,0.045,0.049,0.0474,0.045,0.055,0.051000000000000004,0.096,0.102,0.0996,0.062,0.00012091836734693877,0.00013010204081632655,0.0002540816326530612,0.00015816326530612246
436,30,16.9,1.0,0.5,10,14,10.0,392,0.045,0.048,0.046799999999999994,0.045,0.055,0.051000000000000004,0.095,0.102,0.0992,0.062,0.0001193877551020408,0.00013010204081632655,0.0002530612244897959,0.00015816326530612246
437,30,17.0,1.0,0.5,10,14,10.0,393,0.045,0.048,0.046799999999999994,0.045,0.055,0.051000000000000004,0.095,0.101,0.09860000000000001,0.061,0.00011908396946564884,0.00012977099236641222,0.00025089058524173027,0.00015521628498727736
438,30,17.1,1.0,0.5,10,14,10.0,393,0.045,0.048,0.046799999999999994,0.045,0.055,0.051000000000000004,0.094,0.101,0.09820000000000001,0.061,0.00011908396946564884,0.00012977099236641222,0.0002498727735368957,0.00015521628498727736
439,30,17.2,1.0,0.5,10,14,10.0,393,0.045,0.048,0.046799999999999994,0.045,0.055,0.051000000000000004,0.094,0.1,0.09759999999999999,0.061,0.00011908396946564884,0.00012977099236641222,0.00024834605597964376,0.00015521628498727736
440,30,17.3,1.0,0.5,10,14,10.0,405,0.044,0.047,0.0458,0.045,0.054,0.0504,0.092,0.098,0.09559999999999999,0.057,0.00011308641975308642,0.00012444444444444444,0.00023604938271604937,0.00014074074074074076
441,30,17.4,1.0,0.5,10,14,10.0,405,0.044,0.047,0.0458,0.045,0.054,0.0504,0.092,0.098,0.09559999999999999,0.057,0.00011308641975308642,0.00012444444444444444,0.00023604938271604937,0.00014074074074074076
442,30,17.5,1.0,0.5,10,14,10.0,404,0.043,0.047,0.045399999999999996,0.045,0.054,0.0504,0.091,0.097,0.0946,0.056,0.00011237623762376236,0.00012475247524752477,0.00023415841584158417,0.00013861386138613863
443,30,17.6,1.0,0.5,10,14,10.0,404,0.043,0.047,0.045399999999999996,0.044,0.054,0.05,0.091,0.097,0.0946,0.056,0.00011237623762376236,0.00012376237623762376,0.00023415841584158417,0.00013861386138613863
444,30,17.7,1.0,0.5,10,14,10.0,405,0.043,0.047,0.045399999999999996,0.044,0.054,0.05,0.09,0.096,0.09359999999999999,0.056,0.00011209876543209875,0.0001234567901234568,0.00023111111111111108,0.0001382716049382716
445,30,17.8,1.0,0.5,10,14,10.0,405,0.043,0.047,0.045399999999999996,0.044,0.054,0.05,0.09,0.096,0.09359999999999999,0.055,0.00011209876543209875,0.0001234567901234568,0.00023111111111111108,0.00013580246913580247
446,30,17.9,1.0,0.5,10,14,10.0,405,0.043,0.046,0.0448,0.044,0.053,0.0494,0.09,0.095,0.093,0.055,0.00011061728395061728,0.00012197530864197531,0.00022962962962962962,0.00013580246913580247
447,30,18.0,1.0,0.5,10,14,10.0,404,0.043,0.046,0.0448,0.044,0.053,0.0494,0.089,0.095,0.09259999999999999,0.055,0.00011089108910891089,0.0001222772277227723,0.00022920792079207918,0.00013613861386138615
448,30,18.1,1.0,0.5,10,14,10.0,404,0.043,0.046,0.0448,0.044,0.053,0.0494,0.089,0.095,0.09259999999999999,0.055,0.00011089108910891089,0.0001222772277227723,0.00022920792079207918,0.00013613861386138615
449,30,18.2,1.0,0.5,10,14,10.0,404,0.043,0.046,0.0448,0.044,0.053,0.0494,0.088,0.094,0.0916,0.055,0.00011089108910891089,0.0001222772277227723,0.00022673267326732673,0.00013613861386138615
450,30,18.3,1.0,0.5,10,14,10.0,404,0.042,0.046,0.0444,0.044,0.053,0.0494,0.088,0.094,0.0916,0.054,0.0001099009900990099,0.0001222772277227723,0.00022673267326732673,0.00013366336633663367
451,30,18.4,1.0,0.5,10,14,10.0,416,0.042,0.045,0.043800000000000006,0.043,0.052,0.0484,0.086,0.092,0.0896,0.051,0.00010528846153846156,0.00011634615384615385,0.0002153846153846154,0.00012259615384615385
452,30,18.5,1.0,0.5,10,14,10.0,416,0.042,0.045,0.043800000000000006,0.043,0.052,0.0484,0.086,0.091,0.089,0.051,0.00010528846153846156,0.00011634615384615385,0.00021394230769230767,0.00012259615384615385
453,30,18.6,1.0,0.5,10,14,10.0,416,0.042,0.045,0.043800000000000006,0.043,0.052,0.0484,0.085,0.091,0.0886,0.051,0.00010528846153846156,0.00011634615384615385,0.00021298076923076923,0.00012259615384615385
454,30,18.7,1.0,0.5,10,14,10.0,416,0.042,0.045,0.043800000000000006,0.043,0.052,0.0484,0.085,0.091,0.0886,0.05,0.00010528846153846156,0.00011634615384615385,0.00021298076923076923,0.0001201923076923077
455,30,18.8,1.0,0.5,10,14,10.0,415,0.041,0.044,0.0428,0.043,0.052,0.0484,0.084,0.09,0.08760000000000001,0.05,0.00010313253012048192,0.00011662650602409638,0.00021108433734939763,0.00012048192771084338
456,30,18.9,1.0,0.5,10,14,10.0,415,0.041,0.044,0.0428,0.042,0.052,0.048,0.084,0.09,0.08760000000000001,0.05,0.00010313253012048192,0.00011566265060240964,0.00021108433734939763,0.00012048192771084338
457,30,19.0,1.0,0.5,10,14,10.0,416,0.042,0.044,0.0432,0.042,0.051,0.0474,0.084,0.089,0.087,0.05,0.00010384615384615386,0.00011394230769230768,0.00020913461538461537,0.0001201923076923077
458,30,19.1,1.0,0.5,10,14,10.0,416,0.041,0.044,0.0428,0.042,0.051,0.0474,0.083,0.089,0.0866,0.049,0.00010288461538461538,0.00011394230769230768,0.0002081730769230769,0.00011778846153846155
459,30,19.2,1.0,0.5,10,14,10.0,416,0.041,0.044,0.0428,0.042,0.051,0.0474,0.083,0.088,0.086,0.049,0.00010288461538461538,0.00011394230769230768,0.00020673076923076922,0.00011778846153846155
460,30,19.3,1.0,0.5,10,14,10.0,415,0.041,0.044,0.0428,0.042,0.051,0.0474,0.083,0.088,0.086,0.049,0.00010313253012048192,0.00011421686746987952,0.00020722891566265058,0.00011807228915662652
461,30,19.4,1.0,0.5,10,14,10.0,427,0.04,0.043,0.0418,0.042,0.05,0.0468,0.081,0.086,0.08399999999999999,0.046,9.789227166276346e-05,0.00010960187353629977,0.00019672131147540983,0.00010772833723653396
462,30,19.5,1.0,0.5,10,14,10.0,427,0.04,0.043,0.0418,0.042,0.05,0.0468,0.081,0.086,0.08399999999999999,0.046,9.789227166276346e-05,0.00010960187353629977,0.00019672131147540983,0.00010772833723653396
463,30,19.6,1.0,0.5,10,14,10.0,426,0.04,0.043,0.0418,0.042,0.05,0.0468,0.08,0.086,0.0836,0.046,9.812206572769952e-05,0.00010985915492957747,0.00019624413145539904,0.00010798122065727699
464,30,19.7,1.0,0.5,10,14,10.0,427,0.04,0.043,0.0418,0.041,0.05,0.0464,0.08,0.085,0.083,0.045,9.789227166276346e-05,0.00010866510538641686,0.00019437939110070258,0.0001053864168618267
465,30,19.8,1.0,0.5,10,14,10.0,427,0.04,0.043,0.0418,0.041,0.05,0.0464,0.08,0.085,0.083,0.045,9.789227166276346e-05,0.00010866510538641686,0.00019437939110070258,0.0001053864168618267
466,30,19.9,1.0,0.5,10,14,10.0,427,0.04,0.042,0.0412,0.041,0.05,0.0464,0.079,0.084,0.082,0.045,9.648711943793911e-05,0.00010866510538641686,0.00019203747072599534,0.0001053864168618267
467,30,20.0,1.0,0.5,10,14,10.0,427,0.04,0.042,0.0412,0.041,0.049,0.0458,0.079,0.084,0.082,0.045,9.648711943793911e-05,0.00010725995316159251,0.00019203747072599534,0.0001053864168618267
468,30,4.5,1.0,0.5,13,14,10.0,142,0.078,0.096,0.0888,0.089,0.124,0.10999999999999999,0.269,0.296,0.2852,0.603,0.0006253521126760563,0.0007746478873239435,0.0020084507042253522,0.004246478873239436
469,30,4.6,1.0,0.5,13,14,10.0,142,0.079,0.096,0.0892,0.089,0.124,0.10999999999999999,0.269,0.296,0.2852,0.602,0.000628169014084507,0.0007746478873239435,0.0020084507042253522,0.00423943661971831
470,30,4.7,1.0,0.5,13,14,10.0,142,0.079,0.096,0.0892,0.089,0.124,0.10999999999999999,0.268,0.295,0.2842,0.601,0.000628169014084507,0.0007746478873239435,0.0020014084507042253,0.004232394366197183
471,30,4.8,1.0,0.5,13,14,10.0,142,0.078,0.096,0.0888,0.089,0.123,0.1094,0.268,0.295,0.2842,0.6,0.0006253521126760563,0.0007704225352112675,0.0020014084507042253,0.004225352112676056
472,30,4.9,1.0,0.5,13,14,10.0,142,0.078,0.096,0.0888,0.089,0.123,0.1094,0.268,0.294,0.28359999999999996,0.599,0.0006253521126760563,0.0007704225352112675,0.001997183098591549,0.0042183098591549294
473,30,5.0,1.0,0.5,13,14,10.0,143,0.079,0.096,0.0892,0.088,0.122,0.1084,0.266,0.292,0.2816,0.589,0.0006237762237762238,0.000758041958041958,0.0019692307692307696,0.004118881118881119
474,30,5.1,1.0,0.5,13,14,10.0,143,0.079,0.096,0.0892,0.088,0.122,0.1084,0.265,0.292,0.2812,0.588,0.0006237762237762238,0.000758041958041958,0.0019664335664335664,0.004111888111888112
475,30,5.2,1.0,0.5,13,14,10.0,143,0.079,0.096,0.0892,0.088,0.122,0.1084,0.265,0.291,0.28059999999999996,0.587,0.0006237762237762238,0.000758041958041958,0.001962237762237762,0.004104895104895105
476,30,5.3,1.0,0.5,13,14,10.0,143,0.079,0.096,0.0892,0.088,0.122,0.1084,0.264,0.291,0.2802,0.586,0.0006237762237762238,0.000758041958041958,0.0019594405594405596,0.0040979020979020975
477,30,5.4,1.0,0.5,13,14,10.0,143,0.078,0.096,0.0888,0.088,0.122,0.1084,0.264,0.29,0.2796,0.585,0.0006209790209790211,0.000758041958041958,0.0019552447552447553,0.00409090909090909
478,30,5.5,1.0,0.5,13,14,10.0,143,0.078,0.095,0.0882,0.088,0.121,0.1078,0.263,0.29,0.2792,0.584,0.0006167832167832168,0.0007538461538461539,0.0019524475524475525,0.004083916083916084
479,30,5.6,1.0,0.5,13,14,10.0,143,0.078,0.096,0.0888,0.088,0.121,0.1078,0.263,0.289,0.27859999999999996,0.582,0.0006209790209790211,0.0007538461538461539,0.001948251748251748,0.00406993006993007
480,30,5.7,1.0,0.5,13,14,10.0,144,0.078,0.095,0.0882,0.087,0.12,0.10679999999999999,0.261,0.287,0.2766,0.573,0.0006125,0.0007416666666666666,0.0019208333333333334,0.0039791666666666664
481,30,5.8,1.0,0.5,13,14,10.0,144,0.079,0.096,0.0892,0.087,0.12,0.10679999999999999,0.26,0.286,0.27559999999999996,0.572,0.0006194444444444445,0.0007416666666666666,0.0019138888888888886,0.003972222222222222
482,30,5.9,1.0,0.5,13,14,10.0,171,0.078,0.096,0.0888,0.079,0.107,0.0958,0.232,0.254,0.24520000000000003,0.428,0.0005192982456140351,0.000560233918128655,0.001433918128654971,0.002502923976608187
483,30,6.0,1.0,0.5,13,14,10.0,171,0.078,0.096,0.0888,0.079,0.107,0.0958,0.232,0.253,0.24459999999999998,0.427,0.0005192982456140351,0.000560233918128655,0.001430409356725146,0.0024970760233918128
484,30,6.1,1.0,0.5,13,14,10.0,171,0.078,0.096,0.0888,0.079,0.107,0.0958,0.23,0.252,0.24320000000000003,0.426,0.0005192982456140351,0.000560233918128655,0.0014222222222222223,0.0024912280701754387
485,30,6.2,1.0,0.5,13,14,10.0,171,0.078,0.096,0.0888,0.079,0.106,0.09519999999999999,0.229,0.251,0.2422,0.425,0.0005192982456140351,0.0005567251461988304,0.001416374269005848,0.002485380116959064
